_created_at_rank,_sample_seed,_stratum_key,agent,approved_review_count,body,bot_review_count,change_complexity_bin,changes_requested_review_count,closed_at,commented_review_count,commit_count,created_at,created_period,file_count,first_approval_at,first_human_review_at,forks,full_name,html_url,human_review_count,id,language,merged,merged_at,number,population_case_type,pr_id,repo_id,repo_popularity_bin,repo_url,review_count,stars,state,task_confidence,task_type,title,total_changes,unique_commit_authors_count,unique_reviewers_count,user,user_id
3936,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- enhance `MockStore` with logging of requested ranges
- expose `get_access_ranges` for test assertions
- add integration test to verify `LocalCache` fetches expected ranges
- add tests for cross-chunk requests and cache hit behavior using `MockStore`

## Testing
- `cargo test -p liquid-cache-server local_cache::tests::test_cross_chunk_metrics -- --nocapture`
- `cargo test -p liquid-cache-server local_cache::tests::test_cache_hit_metrics -- --nocapture`
- `cargo test -p liquid-cache-common --lib --quiet`
- `cargo test -p liquid-cache-server --lib --quiet`


------
https://chatgpt.com/codex/tasks/task_e_68522a8483a4833291e6e89a6a9a8896",1,low,0,2025-06-18T03:33:42Z,1,1,2025-06-18T03:30:57Z,middle,2,NaT,NaT,24,XiangpengHao/liquid-cache,https://github.com/XiangpengHao/liquid-cache/pull/269,0,3155342583,Rust,false,,269,rejected,3155342583,904510168,low,https://api.github.com/repos/XiangpengHao/liquid-cache,1,224,closed,9,test,Add MockStore metrics and LocalCache interaction tests,94.0,1,1,XiangpengHao,6504314
3943,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- support map indexing in Elixir backend
- add missing golden tests for the Elixir compiler

## Testing
- `go test ./... --vet=off -run TestExCompiler_GoldenOutput`

------
https://chatgpt.com/codex/tasks/task_e_685255abb6f083209e6510830b67fe66",0,low,0,2025-06-18T08:42:17Z,0,1,2025-06-18T06:08:44Z,middle,22,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/1639,0,3155591711,Go,false,,1639,rejected,3155591711,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,feat,Add Elixir tests & map index support,155.0,1,0,tamnd,1218621
4064,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- add PHP test harness to emit test output
- include golden tests for `fun_expr_in_let` and `test_block`

## Testing
- `go test ./compile/php -tags slow -run TestPHPCompiler_GoldenOutput/test_block -count=1`
- `go test ./compile/php -tags slow -run TestPHPCompiler_GoldenOutput/fun_expr_in_let -count=1`


------
https://chatgpt.com/codex/tasks/task_e_6854157662c883208e4c441f8bb72aa7",0,low,0,2025-06-19T14:09:32Z,0,1,2025-06-19T14:06:25Z,middle,7,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/2151,0,3160471926,Go,false,,2151,rejected,3160471926,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,test,Improve PHP compiler test support,143.0,1,0,tamnd,1218621
4093,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- merge logging.md into a new section in userguide.md
- update references to the logging section
- drop the standalone logging.md file
- note change in changelog

## Testing
- `mvn -q test` *(fails: command not found)*

------
https://chatgpt.com/codex/tasks/task_b_6854b5dd41b8832abdefbb9d9bc6945f",0,medium,0,2025-06-20T01:20:04Z,0,1,2025-06-20T01:19:10Z,middle,3,NaT,NaT,110,jdereg/java-util,https://github.com/jdereg/java-util/pull/339,0,3161651766,Java,false,,339,rejected,3161651766,12670630,medium,https://api.github.com/repos/jdereg/java-util,0,428,closed,9,docs,Move logging doc into user guide,257.0,1,0,jdereg,5373774
4102,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- allow block function expressions in the Lua backend
- list missing Lua features in its README

## Testing
- `go test ./...`


------
https://chatgpt.com/codex/tasks/task_e_6854d9deefec832089e073764ee5bb10",0,low,0,2025-06-20T04:35:00Z,0,1,2025-06-20T04:02:24Z,middle,2,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/2203,0,3161849883,Go,false,,2203,rejected,3161849883,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,feat,"Support Lua block functions, document gaps",41.0,1,0,tamnd,1218621
4187,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- remove AgendaView component
- clean up all references to the agenda calendar view
- update hotkeys and other components

## Testing
- `bun run format`
- `bun run lint`


------
https://chatgpt.com/codex/tasks/task_e_6856998a3a28832baab39388dccaf165",0,low,0,2025-07-15T00:52:13Z,0,1,2025-06-21T11:53:48Z,middle,11,NaT,NaT,137,analogdotnow/Analog,https://github.com/analogdotnow/Analog/pull/134,0,3165031368,TypeScript,false,,134,rejected,3165031368,984965707,medium,https://api.github.com/repos/analogdotnow/Analog,0,1079,closed,10,feat,feat(web): remove agenda view,184.0,1,0,JeanMeijer,9619050
4273,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- refine `Disassemble` to use register names and nicer constants
- add helpers `formatReg` and `valueToString`
- update golden IR output for two-sum example

## Testing
- `go test ./tests/vm -count=1`
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_6858f7327d7483209eb40ce1310b5d57",0,low,0,2025-06-23T13:13:27Z,0,1,2025-06-23T07:50:49Z,middle,5,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/2698,0,3167156859,Go,false,,2698,rejected,3167156859,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,8,refactor,Improve VM disassembly format,678.0,1,0,tamnd,1218621
4470,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- test roundtrip and invalid parsing for fjall_storage keys
- cover VolumeKey, CommitKey, HandleKey and PageKey

## Testing
- `cargo clippy --all-targets --all-features -q`
- `just test`

------
https://chatgpt.com/codex/tasks/task_e_685b57c7cd3483319beb33f55bdf6752",0,medium,0,2025-06-25T04:51:13Z,0,2,2025-06-25T04:13:22Z,middle,2,NaT,NaT,21,orbitinghail/graft,https://github.com/orbitinghail/graft/pull/155,0,3174087198,Rust,false,,155,rejected,3174087198,856550745,medium,https://api.github.com/repos/orbitinghail/graft,0,1250,closed,9,test,Add fjall_storage key parsing tests,255.0,1,0,carlsverre,82591
4500,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- add expression variable scanner helpers
- push down `where` predicates in C# query loops
- add golden test for predicate pushdown

## Testing
- `go test ./... | head`


------
https://chatgpt.com/codex/tasks/task_e_685bcf63f0fc832082387be0c71b0bb4",0,low,0,2025-06-25T13:31:49Z,0,1,2025-06-25T12:20:57Z,middle,5,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/3177,0,3175446140,Go,false,,3177,rejected,3175446140,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,feat,Optimize C# dataset query loops with predicate pushdown,172.0,1,0,tamnd,1218621
4514,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- extract audio-related functions into `audio.js`
- extract express server logic into `server.js`
- register new modules in `index.js`

## Testing
- `npm test`

------
https://chatgpt.com/codex/tasks/task_e_685c1732b11883278fbfdc8c258ef07e

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->
## Summary by CodeRabbit

- **New Features**
	- Added audio playback capabilities, including options to play, stop, and configure audio alerts based on system state.
	- Introduced an audio switch to enable or disable audio playback with state logging.
	- Added a new RESTful HTTP server with authentication, providing endpoints for status checks, alarm triggering, mode changes, and arming lock toggles.

- **Refactor**
	- Modularized server and audio functionalities, moving them out of the main codebase for improved maintainability.
<!-- end of auto-generated comment: release notes by coderabbit.ai -->",3,low,0,2025-06-25T15:53:58Z,3,1,2025-06-25T15:46:44Z,middle,3,NaT,NaT,13,MiguelRipoll23/homebridge-securitysystem,https://github.com/MiguelRipoll23/homebridge-securitysystem/pull/656,0,3176139023,JavaScript,false,,656,rejected,3176139023,161374574,low,https://api.github.com/repos/MiguelRipoll23/homebridge-securitysystem,3,154,closed,10,refactor,Refactor: split audio and server modules,732.0,1,2,MiguelRipoll23,3296866
4551,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- extend `DockOperation` enumeration with diagonal options
- add UI elements for diagonal docking to `DockTarget` control
- handle diagonal selections in `DockTarget` code-behind
- map new operations to existing logic in `DockManager` and `FactoryBase`

## Testing
- `dotnet build Dock.sln -c Release -v minimal`

------
https://chatgpt.com/codex/tasks/task_e_685c5b74f0248321a83aa6b6ca7211bf",0,high,0,2025-06-30T18:58:36Z,0,6,2025-06-25T20:45:53Z,middle,28,NaT,NaT,124,wieslawsoltes/Dock,https://github.com/wieslawsoltes/Dock/pull/447,0,3176916893,C#,false,,447,rejected,3176916893,134182879,medium,https://api.github.com/repos/wieslawsoltes/Dock,0,1204,closed,9,feat,Implement diagonal dock operations,684.0,1,0,wieslawsoltes,2297442
4555,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- rename `requirments.txt` to `requirements.txt`
- fix README to refer to `requirements.txt`
- update comment in new requirements file

## Testing
- `python -m py_compile $(ls *.py)` *(fails: SyntaxError in export_trakt.py)*

------
https://chatgpt.com/codex/tasks/task_e_685c68bbb4308326a164d9f32c29c51b",0,low,0,2025-07-01T05:14:00Z,0,1,2025-06-25T21:25:42Z,middle,3,NaT,NaT,16,sirk123au/ArrTools,https://github.com/sirk123au/ArrTools/pull/29,0,3177007290,Python,false,,29,rejected,3177007290,235957252,low,https://api.github.com/repos/sirk123au/ArrTools,0,159,closed,10,fix,Fix requirements filename,8.0,1,0,sirk123au,6962647
4556,20260510,OpenAI_Codex,OpenAI_Codex,0,"<!--
*** Please remove the following help text before submitting: ***

Pull requests without a rationale and clear improvement may be closed
immediately.

GUI-related pull requests should be opened against
https://github.com/bitcoin-core/gui
first. See CONTRIBUTING.md
-->

<!--
Please provide clear motivation for your patch and explain how it improves
Bitcoin Core user experience or Bitcoin Core developer experience
significantly:

* Any test improvements or new tests that improve coverage are always welcome.
* All other changes should have accompanying unit tests (see `src/test/`) or
  functional tests (see `test/`). Contributors should note which tests cover
  modified code. If no tests exist for a region of modified code, new tests
  should accompany the change.
* Bug fixes are most welcome when they come with steps to reproduce or an
  explanation of the potential issue as well as reasoning for the way the bug
  was fixed.
* Features are welcome, but might be rejected due to design or scope issues.
  If a feature is based on a lot of dependencies, contributors should first
  consider building the system outside of Bitcoin Core, if possible.
* Refactoring changes are only accepted if they are required for a feature or
  bug fix or otherwise improve developer experience significantly. For example,
  most ""code style"" refactoring changes require a thorough explanation why they
  are useful, what downsides they have and why they *significantly* improve
  developer experience or avoid serious programming bugs. Note that code style
  is often a subjective matter. Unless they are explicitly mentioned to be
  preferred in the [developer notes](/doc/developer-notes.md), stylistic code
  changes are usually rejected.
-->

<!--
Bitcoin Core has a thorough review process and even the most trivial change
needs to pass a lot of eyes and requires non-zero or even substantial time
effort to review. There is a huge lack of active reviewers on the project, so
patches often sit for a long time.
-->
",0,high,0,2025-06-25T21:38:51Z,0,8,2025-06-25T21:35:33Z,middle,314,NaT,NaT,37590,bitcoin/bitcoin,https://github.com/bitcoin/bitcoin/pull/32815,0,3177029068,C++,false,,32815,rejected,3177029068,1181927,high,https://api.github.com/repos/bitcoin/bitcoin,0,84827,closed,10,other,.,18189.0,1,0,solveforceapp,98552991
4570,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- update constant substring length in q9.ir.out to match compiler output

## Testing
- `go test ./tests/vm -run TestVM_TPCH/q9.mochi -count=1`
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_685c931ea6d8832098c9b63246448d08",0,medium,0,2025-06-26T01:47:55Z,0,1,2025-06-26T01:24:56Z,middle,3,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/3322,0,3177409415,Go,false,,3322,rejected,3177409415,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,10,fix,Fix TPC-H Q9 IR output,425.0,1,0,tamnd,1218621
4574,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- fix tpch/q13 to avoid unsupported `desc` and query `let`
- add new VM golden test for grouping with subquery and sorting

## Testing
- `go test ./...`
- `go test -tags slow ./tests/vm -run TestVM_ValidPrograms -update`
- `go test -tags slow ./tests/vm -run TestVM_IR -update`


------
https://chatgpt.com/codex/tasks/task_e_685ca8ae04108320a7eb90a31ad42550",0,medium,0,2025-06-26T02:30:28Z,0,1,2025-06-26T02:27:07Z,middle,4,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/3344,0,3177512154,Go,false,,3344,rejected,3177512154,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,10,fix,Fix tpch q13 query and add VM test,221.0,1,0,tamnd,1218621
4591,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- regenerate TPCH IR outputs using `update_tpch`
- update TASKS to reflect remaining runtime issues

## Testing
- `go test ./tests/vm -run TestVM_TPCH -tags slow -count=1` *(fails: expect condition failed q21.mochi)*

------
https://chatgpt.com/codex/tasks/task_e_685cc9ec9bf08320be597428be96db94",0,low,0,2025-06-26T05:06:11Z,0,1,2025-06-26T04:23:06Z,middle,15,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/3386,0,3177678815,Go,false,,3386,rejected,3177678815,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,8,chore,Update TPCH IR outputs and tasks,533.0,1,0,tamnd,1218621
4655,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- include `sourceComments` option in the C# compiler
- add `CompileWithSource` and use it from `Compile`
- prepend original Mochi source to generated C# files
- update all C# golden outputs

## Testing
- `go test ./...`
- `go test ./compile/x/cs -tags slow -run TestCSCompiler_GoldenOutput -update`


------
https://chatgpt.com/codex/tasks/task_e_685d6c1be0f0832088a6bd40f0891ff3",0,low,0,2025-06-27T03:38:32Z,0,1,2025-06-26T18:26:12Z,middle,83,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/3578,0,3179982007,Go,false,,3578,rejected,3179982007,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,feat,Embed source comments in C# output,1220.0,1,0,tamnd,1218621
4697,20260510,OpenAI_Codex,OpenAI_Codex,4,Add consistent logging to CFAPI callbacks,0,high,1,2025-07-16T15:43:04Z,0,3,2025-06-27T07:34:01Z,middle,1,2025-06-27 07:35:31+00:00,2025-06-27 07:35:31+00:00,844,nextcloud/desktop,https://github.com/nextcloud/desktop/pull/8407,5,3181721791,C++,false,,8407,rejected,3181721791,105010691,high,https://api.github.com/repos/nextcloud/desktop,5,3326,closed,9,feat,Add consistent logging to CFAPI callbacks,25.0,2,4,Rello,13385119
4772,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- implement `core/mochi/container/queue` package

## Testing
- `make fmt`
- `make test STAGE=types`


------
https://chatgpt.com/codex/tasks/task_e_685f6d1cbb54832096da4e964342581c",0,low,0,2025-07-01T03:04:11Z,0,1,2025-06-28T04:23:45Z,middle,1,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/3896,0,3184549190,Go,false,,3896,rejected,3184549190,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,feat,Add pure Mochi queue,42.0,1,0,tamnd,1218621
4784,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- update `ReadDocumentParams` so `file_id` is a string
- validate `file_id` parsing and return a clear error
- adjust OpenAPI definition and unit tests

## Testing
- `cargo test -p integrations`

------
https://chatgpt.com/codex/tasks/task_e_686010d1a17c832081763563fd1b54eb",0,low,0,2025-06-28T16:33:19Z,0,1,2025-06-28T16:10:10Z,middle,1,NaT,NaT,220,bionic-gpt/bionic-gpt,https://github.com/bionic-gpt/bionic-gpt/pull/896,0,3185175027,Rust,false,,896,rejected,3185175027,663396489,medium,https://api.github.com/repos/bionic-gpt/bionic-gpt,0,2222,closed,8,feat,Make file_id a string and validate integer parse,13.0,1,0,242816,173255911
4829,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- keep trailing newline when writing JOB dataset IR
- propagate move results into `Expect` instructions for tighter VM code

## Testing
- `go vet ./...`
- `go test ./runtime/vm -run TestDummy -count=1`
- `go test ./tools/update_job -run TestDummy -count=1`


------
https://chatgpt.com/codex/tasks/task_e_68616b6376008320994c097383441bf3",0,medium,0,2025-07-01T12:01:46Z,0,1,2025-06-29T16:48:12Z,middle,2,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/3998,0,3186346363,Go,false,,3998,rejected,3186346363,985853139,medium,https://api.github.com/repos/mochilang/mochi,0,306,closed,8,perf,Update job tool and VM optimization,9.0,1,0,tamnd,1218621
4867,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- allow `upper` to operate on non-string inputs similar to `lower`
- update type checker for `upper`
- test new behaviour using TPC-DS q50
- regenerate q50 IR output

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_68625059b370832083e6d706091736a5",0,low,0,2025-07-03T13:10:55Z,0,1,2025-06-30T09:01:30Z,recent,5,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/4149,0,3187706429,Go,false,,4149,rejected,3187706429,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,feat,Add upper support for any type,182.0,1,0,tamnd,1218621
4882,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- document `backend=torch` usage in README and AGENTS guide
- add pytest checking the torch backend
- run unit tests from `run_all_tests.sh`
- ensure pytest is installed in the setup script

## Testing
- `ruff check *.py tests/*.py`
- `./test.sh`


------
https://chatgpt.com/codex/tasks/task_b_6861c1f53c78832a826bfc531d550028",0,low,0,2025-06-30T13:04:31Z,0,1,2025-06-30T12:09:32Z,recent,5,NaT,NaT,108,openworm/sibernetic,https://github.com/openworm/sibernetic/pull/203,0,3188249814,C,false,,203,rejected,3188249814,4505793,medium,https://api.github.com/repos/openworm/sibernetic,0,378,closed,8,test,Add torch backend docs and tests,103.0,1,0,slarson,1037756
4984,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- add an example for a custom 'fire' eraser tool

## Testing
- `yarn lint` *(fails: build-types error)*
- `yarn format`
- `yarn test`

------
https://chatgpt.com/codex/tasks/task_b_6863e4b0d7c48330b079acb7bb110e74",0,low,0,2025-07-09T14:43:34Z,0,1,2025-07-01T13:56:12Z,recent,2,NaT,NaT,2622,tldraw/tldraw,https://github.com/tldraw/tldraw/pull/6364,0,3192604530,TypeScript,false,,6364,rejected,3192604530,365739812,high,https://api.github.com/repos/tldraw/tldraw,0,41090,closed,9,feat,Example: add fire tool,284.0,1,0,TodePond,15892272
4996,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- enable Go compiler tests for TPC-DS queries q1–q10
- refresh Go TPC-DS generated code
- document TPC-DS progress for Go backend

## Testing
- `go test ./compile/go -run TestGoCompiler_TPCDSQueries -tags slow` *(fails: undefined: exists)*

------
https://chatgpt.com/codex/tasks/task_e_68640c5e6d0c8320b9f468e6a49572dd",0,medium,0,2025-07-03T10:40:07Z,0,1,2025-07-01T16:35:54Z,recent,12,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/4446,0,3193128929,Go,false,,4446,rejected,3193128929,985853139,medium,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,test,Update Go tpc-ds tests,2361.0,1,0,tamnd,1218621
5085,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- comment out triggers in the release workflow and skip the job by default
- document the manual release process

## Testing
- `yarn lint`
- `yarn types`


------
https://chatgpt.com/codex/tasks/task_b_6862dabdc6e8832db18a337988ba0938

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

* **New Features**
  * Introduced automated release tooling for the mobile app, including semantic-release integration for versioning, changelog generation, and publishing workflows.
  * Added templates for changelog and release notes to standardize release documentation.
  * Created a new changelog file for the app.

* **Documentation**
  * Added detailed documentation outlining the release process, commit conventions, and manual release instructions.

* **Chores**
  * Added and configured a (currently disabled) GitHub Actions workflow for automated releases.
  * Updated development dependencies to support release automation.

* **Style**
  * Minor reordering of import statements in some screen components (no functional changes).

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",1,high,0,2025-07-21T16:26:40Z,2,3,2025-07-02T13:32:47Z,recent,10,NaT,2025-07-08 14:46:55+00:00,116,selfxyz/self,https://github.com/selfxyz/self/pull/727,1,3195944087,Circom,false,,727,rejected,3195944087,669466632,medium,https://api.github.com/repos/selfxyz/self,2,691,closed,9,chore,SEL-485: Setup manual semantic versioning,25806.0,1,2,transphorm,23852
5088,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- add README instructions for generating a smaller case range
- generate Mochi files for SLT `select1.test` cases 32 and 33

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_6865376b0224832080f49998716f58f5",0,medium,0,2025-07-03T03:16:51Z,0,1,2025-07-02T13:49:52Z,recent,5,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/4620,0,3195995835,Go,false,,4620,rejected,3195995835,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,test,Add SQLLogicTest cases 32-33,695.0,1,0,tamnd,1218621
5203,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- improve reliability for keyboard shortcuts send flow test

## Testing
- `yarn vitest:send` *(fails: session not created)*

------
https://chatgpt.com/codex/tasks/task_e_6866a95996e0832587f8e243639aa747",0,high,0,2025-07-14T03:47:17Z,0,3,2025-07-03T16:15:27Z,recent,1,NaT,NaT,62,rainbow-me/browser-extension,https://github.com/rainbow-me/browser-extension/pull/1908,0,3199917130,TypeScript,false,,1908,rejected,3199917130,542889195,low,https://api.github.com/repos/rainbow-me/browser-extension,0,184,closed,10,fix,Fix flakey shortcut e2e test,10.0,1,0,DanielSinclair,4412473
5269,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- improve type inference in Elixir backend using `CheckExprType`
- record variable types when compiling `let`, `var` and `for` statements
- add helper utilities for type comparison

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_6867ca143114832087bd9fe6f47f3df9",0,low,0,2025-07-08T03:41:18Z,0,1,2025-07-04T12:47:11Z,recent,3,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/5028,0,3202636531,Go,false,,5028,rejected,3202636531,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,refactor,Enhance Elixir backend typing,164.0,1,0,tamnd,1218621
5305,20260510,OpenAI_Codex,OpenAI_Codex,1,"## Summary
- show the queue while dragging the timer dial so users preview the split sequence
- switch current index logic to clear highlight when not running
- round up duration display so starting the timer doesn't immediately reduce minutes
- start blinking of the current queue item as soon as it becomes active
- reset tray icon when the timer stops so idle icon is shown in non-infinite mode

## Testing
- `cmake -S . -B build` *(fails: source directory has no `CMakeLists.txt`)*
- `cmake -S src -B build` *(fails: could not find Qt6)*

Codex couldn't run certain commands due to environment limitations. Consider configuring a setup script or internet access in your Codex environment to install dependencies.

------
https://chatgpt.com/codex/tasks/task_e_6868368b64f8833095d33de6e2cb7a0f",0,low,0,2025-07-04T22:38:13Z,0,1,2025-07-04T21:55:44Z,recent,5,2025-07-04 21:59:55+00:00,2025-07-04 21:59:55+00:00,11,eplatonoff/pilorama,https://github.com/eplatonoff/pilorama/pull/94,1,3203762551,QML,false,,94,rejected,3203762551,214868921,low,https://api.github.com/repos/eplatonoff/pilorama,1,122,closed,9,feat,Show queue only while running split sequence,206.0,1,1,eplatonoff,39589028
5354,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- expand Python converter to query hover information for types and parameters
- expose helper to keep LSP client open for extra queries
- regenerate Python golden files

## Testing
- `go test ./tools/any2mochi -run ConvertPython_Golden -update -tags slow`

------
https://chatgpt.com/codex/tasks/task_e_686924a1490c83209580673789baed4c",0,low,0,2025-07-06T07:52:33Z,0,1,2025-07-05T14:05:22Z,recent,51,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/5229,0,3204995971,Go,false,,5229,rejected,3204995971,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,feat,Improve Python converter,497.0,1,0,tamnd,1218621
5372,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- improve `ConvertFs` to parse basic statement bodies
- handle loops, prints and assignments using regex fallbacks
- document feature coverage for the F# converter

## Testing
- `gofmt -w tools/any2mochi/convert_fs.go`
- `go test ./tools/any2mochi -run TestConvertOther_Golden -tags slow -count=1` *(fails: fsautocomplete not installed)*

------
https://chatgpt.com/codex/tasks/task_e_6869618de9f8832085d25ad7aa36361c",0,low,0,2025-07-05T17:53:48Z,0,1,2025-07-05T17:53:29Z,recent,2,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/5354,0,3205337262,Go,false,,5354,rejected,3205337262,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,feat,Improve F# converter,132.0,1,0,tamnd,1218621
5394,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- move Go converter into its own package `tools/any2mochi/go`
- update tests to reference new package
- simplify `any2mochi` CLI to only expose generic commands

## Testing
- `go vet ./tools/any2mochi/...`
- `go test ./tools/any2mochi/...`

------
https://chatgpt.com/codex/tasks/task_e_6869d5cdac7c8320aeb3abd83a310f11",0,low,0,2025-07-06T02:08:11Z,0,1,2025-07-06T02:03:28Z,recent,6,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/5417,0,3205909788,Go,false,,5417,rejected,3205909788,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,10,refactor,Refactor Go converter location and CLI,155.0,1,0,tamnd,1218621
5434,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- refine golden helpers to run converted Mochi code with the VM and provide better diagnostic formatting
- track Lua AST function end lines for richer metadata

## Testing
- `go test ./tools/any2mochi/...`

------
https://chatgpt.com/codex/tasks/task_e_686a4adeb96c8320af6d1ebe5a3b827f",0,low,0,2025-07-06T10:19:57Z,0,1,2025-07-06T10:19:42Z,recent,2,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/5648,0,3206371191,Go,false,,5648,rejected,3206371191,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,8,refactor,Improve Lua conversion runtime check,101.0,1,0,tamnd,1218621
5441,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- show layout preview for panoramas in dashboard favorites
- style layout preview in dashboard
- document new feature in changelog

## Testing
- `vendor/bin/phpunit --configuration phpunit.xml` *(fails: No such file or directory)*

------
https://chatgpt.com/codex/tasks/task_e_686a54948ae08333870d911a80c85cd8",0,low,0,2025-07-06T11:04:18Z,0,1,2025-07-06T11:00:55Z,recent,3,NaT,NaT,33,Rello/analytics,https://github.com/Rello/analytics/pull/509,0,3206399480,JavaScript,false,,509,rejected,3206399480,213728552,low,https://api.github.com/repos/Rello/analytics,0,136,closed,9,feat,Add panorama previews to dashboard,39.0,1,0,Rello,13385119
5476,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- enhance the F# runtime with a `_print` helper and expose it to the compiler
- emit `_print` calls for `print` builtin
- regenerate error log for F# compiler tests (all skipped when dotnet is missing)

## Testing
- `go test ./compile/x/fs -run TestFSCompiler_GoldenOutput -tags slow -v`

------
https://chatgpt.com/codex/tasks/task_e_686aaf1483b883208fa175ae73d3dc32",0,medium,0,2025-07-07T06:30:31Z,0,1,2025-07-06T18:44:17Z,recent,3,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/5835,0,3206877674,Go,false,,5835,rejected,3206877674,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,8,feat,Improve F# compiler test output,360.0,1,0,tamnd,1218621
