_created_at_rank,_sample_seed,_stratum_key,agent,approved_review_count,body,bot_comment_count,bot_pr_comment_count,bot_review_comment_count,bot_review_count,change_complexity_bin,changes_requested_review_count,closed_at,commented_review_count,commit_count,created_at,created_period,first_approval_at,first_human_review_at,forks,full_name,html_url,human_comment_count,human_pr_comment_count,human_review_comment_count,human_review_count,id,language,merged,merged_at,number,population_case_type,pr_comment_count,pr_id,repo_id,repo_popularity_bin,repo_url,review_comment_count,review_count,stars,state,task_confidence,task_type,title,unique_commit_authors_count,unique_reviewers_count,user,user_id
519,20260510,Devin,Devin,1,"![Screenshot 2025-05-08 at 1 08 31 PM](https://github.com/user-attachments/assets/49c54462-fc0f-4823-ad13-f4493ef99034)

Link to Devin run: https://app.devin.ai/sessions/c1ad01d538e74f4a8d944f2754aabcc6
Requested by: ypc@faros.ai
",2,2,0,1,high,0,2025-05-11T22:42:48Z,2,7,2025-05-08T15:39:50Z,old,2025-05-09 01:07:24+00:00,2025-05-09 01:07:24+00:00,65,faros-ai/airbyte-connectors,https://github.com/faros-ai/airbyte-connectors/pull/2017,2,1,1,2,3049395641,TypeScript,true,2025-05-11T22:42:47Z,2017,merged_after_rework,3,3049395641,392768635,low,https://api.github.com/repos/faros-ai/airbyte-connectors,1,3,121,closed,9,feat,FAI-15835: Add asCodeOwner field to vcs_PullRequestReviewRequest writes,2,3,devin-ai-integration[bot],158243242
521,20260510,Devin,Devin,0,"# Add Dynamic Retrieval option to Search Grounding feature

This PR implements the Dynamic Retrieval option for the Search Grounding feature in Gemini models as requested in issue #386.

## Changes

- Added new state variables in settings store: `dynamicRetrievalMode` and `dynamicRetrievalThreshold`
- Updated the API endpoint in `vercel.ts` to handle dynamic retrieval configuration
- Added UI controls in the model provider settings to configure dynamic retrieval options
- Added translations for all 15 language files

## Details

- Dynamic Retrieval allows configuring how the model decides when to use search for grounding responses
- Added mode selection (Dynamic/Unspecified) and threshold adjustment slider
- Only available for Gemini models that support Search Grounding, excluding 8B variants

## Testing

- Verified all code changes pass lint and format checks
- UI controls are properly displayed and functional when Search Grounding is enabled

Link to Devin run: https://app.devin.ai/sessions/873659d0ee2d440992fcf067ebd4d6b0
Requested by: ニケちゃん / nikechan


<!-- This is an auto-generated comment: release notes by coderabbit.ai -->
## Summary by CodeRabbit

- **新機能**
  - Google AIサービスの設定に「動的検索」機能を追加し、しきい値スライダーで検索の実行タイミングを調整可能になりました。
- **改善**
  - Google Geminiモデルの選択肢を拡充しました。
- **翻訳**
  - 「動的検索」機能に関する日本語ローカライズを追加しました。
<!-- end of auto-generated comment: release notes by coderabbit.ai -->",6,6,0,1,medium,0,2025-05-15T10:29:59Z,1,6,2025-05-08T19:21:38Z,old,NaT,NaT,120,tegnike/aituber-kit,https://github.com/tegnike/aituber-kit/pull/387,1,1,0,0,3049889451,TypeScript,true,2025-05-15T10:29:59Z,387,merged_after_rework,7,3049889451,705022737,medium,https://api.github.com/repos/tegnike/aituber-kit,0,1,698,closed,10,feat,Add Dynamic Retrieval option to Search Grounding feature,2,1,devin-ai-integration[bot],158243242
532,20260510,Devin,Devin,0,"# Fix speech repetition in chat and optimize sentence chunking

## Changes
- Fixed speech repetition issue by improving tracking of spoken content in `useAiChat.ts`
- Optimized sentence chunking to include more sentences before sending to TTS
- Added a minimum length check for remaining text in `onFinish` to avoid speaking tiny fragments
- Increased the delay in `onFinish` to ensure streaming updates are complete

## Testing
- Tested locally with `vercel dev`
- Verified that speech doesn't repeat after streaming completes
- Confirmed that chunking now includes longer text (multiple sentences where possible)

Link to Devin run: https://app.devin.ai/sessions/d2039e71cd4b494a9749fe340a1a648f
Requested by: Ryo Lu
",2,2,0,0,low,1,2025-05-10T07:33:25Z,0,2,2025-05-10T07:26:01Z,old,NaT,2025-05-10 07:29:50+00:00,85,ryokun6/ryos,https://github.com/ryokun6/ryos/pull/20,1,0,1,1,3053850042,TypeScript,true,2025-05-10T07:33:25Z,20,merged_after_rework,2,3053850042,923332984,medium,https://api.github.com/repos/ryokun6/ryos,1,1,558,closed,10,fix,Fix speech repetition in chat and optimize sentence chunking,1,1,devin-ai-integration[bot],158243242
537,20260510,Devin,Devin,1,"# Description
This PR moves the Version Increment Check from the Airbyte CI Pipelines package to the Connector QA package, implementing it as a new QA check.

I didn't change any of the Version Inc Check implementation as it exists as part of the Airbyte CI package ([see here](https://github.com/airbytehq/airbyte/blob/38f144d1056bd9749fd24afc8f359e436e471f33/airbyte-ci/connectors/pipelines/pipelines/airbyte_ci/connectors/test/steps/common.py)). Essentially, now there are two implementations of the same check. Eventually, we may choose to delete stuff in Airbyte CI, but I am holding off for now. The downside of this change is that Airbyte CI will now run the version increment check logic twice. Once as a standalone step and again as part of the qa check step. (This is technically remediable by specified explicitly which qa checks are run but I want to avoid modifying Airbyte CI code.

## How to test
To run the version increment check on a connector through connectors-qa. This assumes you have the connectors-qa CLI installed (see README for those instructions).

```bash
connectors-qa run -c CheckVersionIncrement --name source-google-sheets
```

## TODOs:
figure out how to implement two pieces of conditional check-skipping logic that exist in the existing version check implementation - it's possible we would want to introduce these more broadly to our new Connector CI workflows or potentially not at all.
- don't run the check if the only files modified for the connector are part of a list of excluded files (e.g. test files) [see example](https://github.com/airbytehq/airbyte/blob/4cd711290c6819eac6f5c158f1ed49391f4aad90/airbyte-ci/connectors/pipelines/pipelines/airbyte_ci/connectors/test/steps/common.py#L121)
- don't run the check on the master branch (we would expect a check failure in this case)

## Link to Devin run
https://app.devin.ai/sessions/ff6194663de8415a92188d5b77f58bc3

## Requested by
david.gold@airbyte.io
",3,3,0,0,high,0,2025-05-20T16:55:29Z,3,19,2025-05-12T17:33:52Z,old,2025-05-20 16:07:26+00:00,2025-05-12 22:13:13+00:00,4685,airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/60225,4,0,4,4,3057663648,Python,true,2025-05-20T16:55:28Z,60225,merged_after_rework,3,3057663648,283046497,high,https://api.github.com/repos/airbytehq/airbyte,4,4,19011,closed,10,refactor,refactor(connectors): move version increment check to connectors_qa package,2,2,devin-ai-integration[bot],158243242
544,20260510,Devin,Devin,1,"# Remove @calcom/lib barrel file

This PR replaces all imports from `@calcom/lib` with direct imports from the specific source files, while keeping a deprecated barrel file to support tests.

## Changes

- Replaced all imports from `@calcom/lib` with direct imports from the source files
- Added a deprecated barrel file with warnings to encourage direct imports
- Updated 22 files across the codebase to use direct imports
- Created a dedicated file for the CreditType enum in `packages/prisma/enums/creditType.ts`

## Testing

- Verified that the build process succeeds with the modified imports
- Verified that all tests pass with the modified imports

Link to Devin run: https://app.devin.ai/sessions/27d2728d911541c2b31819a1fda5d603
Requested by: benny@cal.com
",6,6,0,0,high,1,2025-05-14T01:55:58Z,1,18,2025-05-13T04:25:52Z,old,2025-05-14 01:55:38+00:00,2025-05-13 04:31:46+00:00,10122,calcom/cal.com,https://github.com/calcom/cal.com/pull/21267,1,0,1,5,3058723574,TypeScript,true,2025-05-14T01:55:58Z,21267,merged_after_rework,6,3058723574,350360184,high,https://api.github.com/repos/calcom/cal.com,1,5,37399,closed,10,chore,chore: remove @calcom/lib barrel file,2,2,devin-ai-integration[bot],158243242
558,20260510,Devin,Devin,0,"# Add E2E Testing Setup for Providers

This PR adds a separate script for end-to-end testing that specifically tests the `/v1/chat/completions` route using real provider API keys.

## Changes

- Created a separate Vitest configuration for e2e tests in `vitest/vitest.e2e.config.ts`
- Added a new `test:e2e` script to package.json
- Created `api.e2e.ts` test file in the gateway app that tests the chat completions route with real provider keys
- Added a new GitHub workflow for running e2e tests manually with proper secrets
- Updated CI workflow with commented reference to the e2e workflow

## Testing

The e2e tests can be run locally with:

```
OPENAI_API_KEY=your_key ANTHROPIC_API_KEY=your_key VERTEX_API_KEY=your_key pnpm test:e2e
```

Tests will be skipped if the corresponding API keys are not provided.

## Notes

- The e2e tests are designed to be run manually in CI since they require real provider API keys
- Tests use the same database setup and teardown hooks as the existing tests
- Each provider test can be run independently based on which API keys are available

Link to Devin run: https://app.devin.ai/sessions/970a3a306366449d8329d5ffcdaf3f6a
Requested by: Luca Steeb
",1,1,0,0,high,0,2025-05-16T11:05:01Z,4,9,2025-05-15T21:40:17Z,old,NaT,2025-05-15 21:44:21+00:00,33,theopenco/llmgateway,https://github.com/theopenco/llmgateway/pull/92,4,0,4,4,3067433888,TypeScript,true,2025-05-16T11:05:01Z,92,merged_after_rework,1,3067433888,965250949,low,https://api.github.com/repos/theopenco/llmgateway,4,4,321,closed,10,feat,feat: add e2e testing setup for providers,2,1,devin-ai-integration[bot],158243242
561,20260510,Devin,Devin,1,"# Fixed PR review comments for webhook management feature

This PR addresses the feedback from the PR review:

1. Standardized app ID format to use `o={organizationId}:e={environmentId}` pattern with a utility function
2. Replaced shortid with internal shortId() utility from generate-id.ts
3. Updated logger context to use this.constructor.name
4. Fixed Optional() injection pattern with the ? type marker
5. Improved types in the payload using Record<string, unknown>
6. Moved IS_WEBHOOKS_MANAGEMENT_ENABLED feature flag to the boolean flags section
7. Removed unnecessary IS_SELF_HOSTED check from side-navigation.tsx

Link to Devin run: https://app.devin.ai/sessions/c2325d16f1044bf3b069647fc5060bb8
Requested by: Dima
",2,2,0,0,medium,1,2025-05-16T08:56:44Z,0,5,2025-05-16T07:15:29Z,old,2025-05-16 08:55:23+00:00,2025-05-16 07:37:47+00:00,4080,novuhq/novu,https://github.com/novuhq/novu/pull/8313,5,0,5,2,3068163160,TypeScript,true,2025-05-16T08:56:44Z,8313,merged_after_rework,2,3068163160,400215964,high,https://api.github.com/repos/novuhq/novu,5,2,37349,closed,10,feat,feat(api-service): Webhook management,1,1,devin-ai-integration[bot],158243242
610,20260510,Devin,Devin,1,"# Delete messages when removing subscriber

## Description
This PR extends the `RemoveSubscriber` use case to delete all messages associated with a subscriber during deletion, preventing orphaned message records in the database.

## Changes
- Added `MessageRepository` import from `@novu/dal`
- Added `messageRepository` as a dependency in the constructor
- Added code to delete messages in the transaction block using the same `subscriberInternalIds` array
- Updated the OpenAPI description in the subscribers controller

## Ticket
NV-5934

## Link to Devin run
https://app.devin.ai/sessions/8acbcc537c7e4a589580343cf9f25168

## Requested by
Dima Grossman (dima@novu.co)
",3,3,0,0,high,0,2025-05-19T18:39:26Z,1,7,2025-05-19T14:25:47Z,old,2025-05-19 18:39:18+00:00,2025-05-19 14:30:01+00:00,4080,novuhq/novu,https://github.com/novuhq/novu/pull/8335,4,3,1,2,3074038581,TypeScript,true,2025-05-19T18:39:26Z,8335,merged_after_rework,6,3074038581,400215964,high,https://api.github.com/repos/novuhq/novu,1,2,37349,closed,10,feat,feat(api-service): delete messages when removing subscriber,2,1,devin-ai-integration[bot],158243242
613,20260510,Devin,Devin,2,"# Add Step 3 Medical Policy Document

This PR adds a new medical policy document (37_ステップ３医療.md) to the repository. The document outlines policies related to:

1. Medical tourism to revitalize local regions

The document follows the existing repository structure and naming conventions for Step 3 policy documents.

Link to Devin run: https://app.devin.ai/sessions/fe49cc313e74436ea88197c11b676c1e
Requested by: hikaru.1985utc@gmail.com
",1,1,0,0,medium,1,2025-05-22T23:27:29Z,0,4,2025-05-19T15:51:10Z,old,2025-05-22 05:23:14+00:00,2025-05-22 05:23:14+00:00,78,team-mirai/policy,https://github.com/team-mirai/policy/pull/1235,1,1,0,3,3074316895,TypeScript,true,2025-05-22T23:27:29Z,1235,merged_after_rework,2,3074316895,983878076,low,https://api.github.com/repos/team-mirai/policy,0,3,380,closed,9,feat,Add Step 3 Medical Policy Document (37_ステップ３医療.md),1,1,devin-ai-integration[bot],158243242
728,20260510,Devin,Devin,1,"# Fix HTML Entities Conversion Issue (#347)

## Problem
When processing HTML text containing HTML entities, such as `&copy;`, PreMailer.Net converts them to the corresponding characters (such as `©`). This causes display issues in Gmail, which shows a notice that the message was trimmed when it encounters the `©` character, but displays correctly when using the `&copy;` entity.

## Root Cause
AngleSharp's HTML parser converts HTML entities to characters during parsing, and the default `HtmlMarkupFormatter` only re-encodes specific characters (`&`, `<`, `>`, `""`, etc.) during serialization. For other special characters like the copyright symbol (©), it doesn't convert them back to their entity form.

## Solution
1. Created a custom `PreserveEntitiesHtmlMarkupFormatter` that extends AngleSharp's `HtmlMarkupFormatter` to convert special characters back to their HTML entity equivalents during serialization.
2. Added a new `preserveEntities` parameter to all `MoveCssInline` method overloads to control whether HTML entities should be preserved.
3. When `preserveEntities` is set to `true`, the custom formatter is used instead of the default one.

## Testing
- Added unit tests for the custom formatter to verify that it correctly preserves HTML entities.
- Added integration tests for the `MoveCssInline` method to verify that the `preserveEntities` parameter works correctly.
- All existing tests continue to pass, ensuring no regressions were introduced.

## Usage
```csharp
// Preserve HTML entities like &copy;
var result = PreMailer.MoveCssInline(html, preserveEntities: true);
```

[Link to Devin run](https://app.devin.ai/sessions/4e07a16aa4a64c42aaccd62c6ff6e6c2)

Requested by: m@martinnormark.com
",1,1,0,0,low,0,2025-05-21T17:29:23Z,1,2,2025-05-21T16:51:32Z,old,2025-05-21 17:29:14+00:00,2025-05-21 17:24:05+00:00,119,milkshakesoftware/PreMailer.Net,https://github.com/milkshakesoftware/PreMailer.Net/pull/425,1,0,1,2,3080865891,C#,true,2025-05-21T17:29:23Z,425,merged_after_rework,1,3080865891,1608922,medium,https://api.github.com/repos/milkshakesoftware/PreMailer.Net,1,2,671,closed,10,fix,Fix #347: Preserve HTML entities like &copy; during processing,1,1,devin-ai-integration[bot],158243242
771,20260510,Devin,Devin,1,"# Add changelog for May 23, 2025

**PREVIEW:** 
https://neon-next-git-devin-1747911096-changelog-may-24-neondatabase.vercel.app/docs/changelog/2025-05-23

This PR adds the weekly changelog file for May 23, 2025 with the template structure including:
- Feature improvements section
- Performance enhancements section
- Fixes & improvements section with Neon Console, API, CLI, and Drizzle Studio updates

## Drizzle Studio Update
Updated the Drizzle Studio integration that powers the Tables page in the Neon Console to version 1.0.21.

## Link to Devin run
https://app.devin.ai/sessions/a11c11c8f5e74d24a629e7ba83e4202c

## Requested by
Daniel Price (daniel@neon.tech)
",2,2,0,0,high,0,2025-05-23T18:46:57Z,4,26,2025-05-22T10:53:59Z,old,2025-05-23 16:54:42+00:00,2025-05-23 14:08:38+00:00,210,neondatabase/website,https://github.com/neondatabase/website/pull/3500,4,0,4,5,3082954718,JavaScript,true,2025-05-23T18:46:57Z,3500,merged_after_rework,2,3082954718,352436122,low,https://api.github.com/repos/neondatabase/website,4,5,261,closed,9,docs,"Add changelog for May 23, 2025",4,1,devin-ai-integration[bot],158243242
806,20260510,Devin,Devin,1,"# Implement Worker Threads for getAvailableSlots

## Problem
The `/v2/slots/available` endpoint is experiencing 502 errors due to CPU-intensive slot calculations blocking the main thread, causing the load balancer to time out.

## Solution
This PR implements Node.js worker threads to offload the CPU-intensive `getAvailableSlots` computation to background threads, preventing the main thread from being blocked during slot calculations.

Key components:
- Created a worker thread implementation (`slots.worker.ts`) that processes slot calculations in a separate thread
- Implemented a worker service (`slots-worker.service.ts`) that manages a pool of worker threads for efficient handling of concurrent requests
- Updated the slots controller to use the worker service instead of directly calling `getAvailableSlots`
- Added proper error handling and context serialization for worker thread communication

## Benefits
- Prevents main thread blocking during CPU-intensive slot calculations
- Reduces 502 errors by allowing the API to handle more concurrent requests
- Improves overall API responsiveness and reliability

## Testing
- Verified with type checking (`TZ=UTC yarn type-check:ci`)
- Implementation uses a worker pool approach to efficiently handle multiple concurrent requests

Link to Devin run: https://app.devin.ai/sessions/703a15e6cac44a2595ba4772c9cd1e7d
Requested by: keith@cal.com

    
<!-- This is an auto-generated description by cubic. -->
---

## Summary by cubic
Moved the CPU-heavy getAvailableSlots logic to worker threads to prevent main thread blocking and reduce 502 errors on the /v2/slots/available endpoint.

- **Refactors**
  - Added a worker service and worker pool to handle slot calculations in background threads.
  - Updated the slots controller to use the worker service for slot availability requests.

<!-- End of auto-generated description by cubic. -->

",6,6,0,0,high,0,2025-06-12T11:56:13Z,7,9,2025-05-22T21:42:30Z,old,2025-06-12 11:39:26+00:00,2025-06-10 13:00:32+00:00,10122,calcom/cal.com,https://github.com/calcom/cal.com/pull/21479,7,0,7,9,3084608702,TypeScript,true,2025-06-12T11:56:13Z,21479,merged_after_rework,6,3084608702,350360184,high,https://api.github.com/repos/calcom/cal.com,7,9,37399,closed,10,perf,perf: Implement worker threads for getAvailableSlots to prevent CPU blocking,2,1,devin-ai-integration[bot],158243242
807,20260510,Devin,Devin,1,"# Improve Turbopack webpack loader documentation

## Description

This PR improves the Turbopack webpack loader documentation by:

1. Clarifying that the list of supported loaders is not exhaustive
2. Adding a more detailed example showing how to pass options to loaders using the object format
3. Adding graphql-tag/loader to the list of supported loaders based on customer feedback

This addresses customer confusion about how to pass options to loaders and clarifies that many loaders beyond those explicitly listed will work.

Link to Devin run: https://app.devin.ai/sessions/33095930f1f34a6daf81c2ce7eca3be0
Requested by: lee@vercel.com
",3,3,0,0,low,0,2025-06-03T17:00:31Z,1,2,2025-05-22T21:48:19Z,old,2025-06-03 16:42:40+00:00,2025-06-03 15:15:13+00:00,28968,vercel/next.js,https://github.com/vercel/next.js/pull/79523,4,3,1,2,3084617544,JavaScript,true,2025-06-03T17:00:31Z,79523,merged_after_rework,6,3084617544,70107786,high,https://api.github.com/repos/vercel/next.js,1,2,133524,closed,10,docs,Docs: Improve Turbopack webpack loader documentation,2,1,devin-ai-integration[bot],158243242
896,20260510,Devin,Devin,1,"# Email Verification

This PR implements email verification for signup with better-auth with `sendOnSignUp: true` configuration.

## Changes

- Added email verification configuration to better-auth setup
- Integrated Resend as the email provider for verification emails
- Updated signup flow to handle verification state
- Added necessary environment variables for Resend integration

## Environment Variables

Two new environment variables are required:
- `RESEND_API_KEY`: API key for Resend email service
- `RESEND_FROM_EMAIL`: Email address to send verification emails from (defaults to noreply@llmgateway.io)

## Testing

To test this functionality:
1. Set the required environment variables
2. Run the application with `pnpm dev`
3. Sign up with a new account
4. Verify that a verification email is sent via Resend
5. Click the verification link in the email
6. Confirm that the account is verified and can be used to sign in

Link to Devin run: https://app.devin.ai/sessions/afae383ae1f0434bb39da15a3346b142
Requested by: Luca Steeb
",42,8,34,8,high,1,2025-07-06T00:04:04Z,10,30,2025-05-26T11:19:09Z,old,2025-05-27 18:02:35+00:00,2025-05-27 17:59:27+00:00,33,theopenco/llmgateway,https://github.com/theopenco/llmgateway/pull/208,3,0,3,4,3090861379,TypeScript,true,2025-07-06T00:04:04Z,208,merged_after_rework,8,3090861379,965250949,low,https://api.github.com/repos/theopenco/llmgateway,37,12,321,closed,10,feat,feat: add email verification,3,3,devin-ai-integration[bot],158243242
907,20260510,Devin,Devin,2,"# Add JUnit XML output to pytest and publish test results to PRs

## Description
This PR adds JUnit XML output to the pytest configuration in PyAirbyte and adds a post-run step in the GitHub Actions workflow to publish test results back to PRs, similar to the implementation in the main Airbyte repository.

### Changes
- Added `--junit-xml=build/test-results/test-results.xml` to the pytest configuration in `pyproject.toml`
- Added steps to create the test results directory in all test jobs
- Added the `EnricoMi/publish-unit-test-result-action@v2` step to publish test results
- Added conditional logic to only publish test results from Python 3.10 on Ubuntu
- Added `continue-on-error: true` to prevent test result publishing failures from failing the workflow

## Testing
- Verified that the JUnit XML output path is correctly configured
- Verified that the GitHub Actions workflow is correctly updated

## Link to Devin run
https://app.devin.ai/sessions/8c3fcd54a4e2406fa92ab027c447da9b

## Requested by
Aaron (""AJ"") Steers (aj@airbyte.io)

> [!IMPORTANT]
> **Auto-merge enabled.**
> 
> _This PR is set to merge automatically when all requirements are met._",6,6,0,1,high,0,2025-05-26T22:46:30Z,14,8,2025-05-26T21:25:04Z,old,2025-05-26 21:51:25+00:00,2025-05-26 21:28:37+00:00,58,airbytehq/PyAirbyte,https://github.com/airbytehq/PyAirbyte/pull/677,14,0,14,15,3092080816,Python,true,2025-05-26T22:46:30Z,677,merged_after_rework,6,3092080816,752526884,low,https://api.github.com/repos/airbytehq/PyAirbyte,14,16,281,closed,10,chore,chore(ci): Add JUnit XML output to pytest and publish test results to PRs,2,2,devin-ai-integration[bot],158243242
1053,20260510,Devin,Devin,0,"# Implement Cloudflare Version Metadata Binding

This PR implements the Cloudflare Version Metadata binding for Alchemy, following the pattern established in PR #239 (Images binding).

## Changes Made

- **Added `VersionMetadata` class** (`alchemy/src/cloudflare/version-metadata.ts`) - Simple binding class with `type = ""version_metadata""`
- **Updated type definitions** in `bindings.ts` to include `VersionMetadata` in the `Binding` union type
- **Updated bound type mapping** in `bound.ts` to map `VersionMetadata` to `Fetcher`
- **Added worker metadata handling** in `worker-metadata.ts` to process version metadata bindings
- **Added wrangler.json support** in `wrangler.json.ts` with no-op handling (similar to ai_gateway)
- **Exported from index** to make `VersionMetadata` available to consumers
- **Added comprehensive test** that creates a worker with version metadata binding and verifies it works

## Implementation Details

The Version Metadata binding provides access to worker version information (version ID, tag, and timestamp) at runtime. It follows the same minimal pattern as other simple bindings like `BrowserRendering` and `Images`:

- Simple class with just a `type` property
- No configuration required
- Maps to `Fetcher` in the runtime binding type
- Handled as no-op in wrangler.json (version metadata is automatically available)

## Testing

- ✅ All lint checks pass (`bun check`)
- ✅ TypeScript compilation successful
- ✅ Test file created following existing patterns
- ⚠️ Integration test requires Cloudflare authentication (expected for CI environment)

## References

- Fixes #237
- Follows pattern from PR #239 (Images binding)
- Related to #236

---

**Link to Devin run:** https://app.devin.ai/sessions/e5eeb263c1a44eb0b2432f473c47e1e8

**Requested by:** sam (sam@alchemy.run)
",2,2,0,0,medium,0,2025-05-31T13:12:56Z,1,4,2025-05-31T09:17:09Z,old,NaT,2025-05-31 11:38:56+00:00,57,sam-goodwin/alchemy,https://github.com/sam-goodwin/alchemy/pull/240,1,0,1,1,3105198601,TypeScript,true,2025-05-31T13:12:56Z,240,merged_after_rework,2,3105198601,917974798,medium,https://api.github.com/repos/sam-goodwin/alchemy,1,1,750,closed,10,feat,feat: implement Cloudflare Version Metadata binding,1,1,devin-ai-integration[bot],158243242
1094,20260510,Devin,Devin,0,"# Implement PostgreSQL-compatible sign function

This PR implements the `sign` function for GlareDB that matches PostgreSQL semantics exactly.

## Changes

- **Added `sign.rs`** in `crates/glaredb_core/src/functions/scalar/builtin/numeric/` following the established pattern for numeric functions
- **Updated module exports** in `numeric/mod.rs` and `builtin/mod.rs` to register the new function
- **Added comprehensive SQL Logic Tests** in `slt/standard/sign.slt` covering all edge cases

## Function Behavior

The `sign` function returns:
- `-1` for negative numbers
- `0` for zero (including negative zero)
- `1` for positive numbers
- `NaN` for NaN input
- `1` for positive infinity
- `-1` for negative infinity

## Supported Types

- Float16
- Float32  
- Float64

## Testing

- ✅ All unit tests pass (`cargo test -- --skip slt/`)
- ✅ SQL Logic Tests pass (`./scripts/run_slt_standard.sh`)
- ✅ Lint checks pass (`cargo clippy --all --all-features -- --deny warnings`)
- ✅ Code formatting passes (`cargo +nightly fmt`)

## Implementation Details

The implementation follows the `UnaryInputNumericOperation` pattern used by other numeric functions like `abs` and `isnan`. It properly handles all edge cases including NaN and infinity values to match PostgreSQL behavior exactly.

Link to Devin run: https://app.devin.ai/sessions/41cd3440647a49deaff64d5c92017a7a

Requested by: Sean (sean@glaredb.com)
",1,1,0,0,low,0,2025-06-02T15:51:08Z,1,3,2025-06-02T14:52:05Z,middle,NaT,2025-06-02 14:55:35+00:00,54,GlareDB/glaredb,https://github.com/GlareDB/glaredb/pull/3892,2,1,1,1,3110530997,Rust,true,2025-06-02T15:51:08Z,3892,merged_after_rework,2,3110530997,496817075,medium,https://api.github.com/repos/GlareDB/glaredb,1,1,951,closed,10,feat,Implement PostgreSQL-compatible sign function,1,1,devin-ai-integration[bot],158243242
1128,20260510,Devin,Devin,2,"# Auto-create organization from username during login

## Summary
Implements automatic organization creation during user login when no organization membership exists. The system creates an organization using the format ""{Username}'s Organization"" and automatically adds the user as a member.

## Changes Made
- **New server action**: `createOrganizationAuto.ts` handles automatic organization creation with robust username extraction and duplicate name resolution
- **Modified main page**: Updated `/app/(app)/app/(root)/page.tsx` to call auto-creation when user has no organizations
- **Username extraction priority**: `user_metadata.full_name` > `user_metadata.name` > email prefix > fallback to 'User'
- **Duplicate handling**: Appends numeric counter for duplicate organization names (e.g., ""John's Organization 2"")
- **Error handling**: Falls back to manual creation flow if auto-creation fails
- **Type safety**: Resolved all TypeScript and linting issues

## Testing
- ✅ Lint checks pass (`pnpm lint`)
- 🔄 Awaiting CI validation of authentication flow
- Log in to GitHub locally and confirm that the project can be created as is.

## Implementation Details
- Maintains existing manual organization creation functionality
- Uses existing database patterns and error handling conventions
- Comprehensive logging for debugging organization creation process
- Follows existing code style and architectural patterns

## Link to Devin run
https://app.devin.ai/sessions/dd079e01a6a94e0cbec18f59d51e7893

## Requested by
hirotaka.miyagi@route06.co.jp
",6,6,0,0,medium,0,2025-06-04T07:41:41Z,3,5,2025-06-03T10:13:48Z,middle,2025-06-04 03:40:01+00:00,2025-06-04 03:40:01+00:00,165,liam-hq/liam,https://github.com/liam-hq/liam/pull/1870,3,0,3,5,3113332396,TypeScript,true,2025-06-04T07:41:41Z,1870,merged_after_rework,6,3113332396,839216423,medium,https://api.github.com/repos/liam-hq/liam,3,5,4194,closed,10,feat,feat: auto-create organization from username during login,2,2,devin-ai-integration[bot],158243242
1434,20260510,Devin,Devin,0,"# Use Cheapest Available Model for Provider Validation

## Summary
Modified the `validateProviderKey` function in the LLM Gateway to dynamically select the cheapest available model for each provider instead of using hardcoded models.

## Changes Made
- **Added `getCheapestModelForProvider` helper function** that finds the lowest cost model for a given provider based on `inputPrice + outputPrice` pricing
- **Replaced hardcoded validation models** with dynamic selection using the new helper function
- **Maintained fallback logic** to hardcoded models for edge cases where no pricing information is available
- **Used same pricing calculation** as existing gateway chat logic for consistency

## Technical Details
- The helper function filters models by provider and excludes those with undefined pricing (like ""custom"" and ""auto"" models)
- Uses the same pricing logic as the gateway chat cheapest provider selection: `(inputPrice + outputPrice) / 2`
- Maintains backward compatibility with fallback to hardcoded models if no valid models are found
- Updated Anthropic fallback model to use a more current model (`claude-3-5-sonnet-20241022`)

## Benefits
- **Cost optimization**: Always uses the cheapest model for validation, reducing validation costs
- **Maintainability**: No need to manually update hardcoded models when new cheaper models are added
- **Consistency**: Uses the same pricing logic as the main gateway routing functionality

## Testing
- Code has been formatted with `pnpm format`
- Lint-staged hooks passed successfully during commit
- Ready for CI/CD pipeline testing

Link to Devin run: https://app.devin.ai/sessions/ae2c0fa9ed7b4f9eb36929e4f0b7bbb8
Requested by: Luca (contact@luca-steeb.com)
",2,2,0,0,medium,0,2025-06-16T00:03:09Z,3,4,2025-06-11T00:45:49Z,middle,NaT,2025-06-11 00:59:33+00:00,33,theopenco/llmgateway,https://github.com/theopenco/llmgateway/pull/339,3,0,3,3,3135158075,TypeScript,true,2025-06-16T00:03:09Z,339,merged_after_rework,2,3135158075,965250949,low,https://api.github.com/repos/theopenco/llmgateway,3,3,321,closed,10,feat,feat: use cheapest available model for provider validation,2,1,devin-ai-integration[bot],158243242
